id,subject_name,percentage_result,centile_result,weight,student
13886,Polish,12,30,0.7210189490956201,34210938823
13887,Chemistry,95,62,0.8845847665474315,34210938823
13888,Mathematics,48,70,0.6191484596407553,53357047988
13889,Physics,61,19,0.20031939650588582,53357047988
13890,Geography,42,82,0.8793733717197393,53357047988
13891,Chemistry,33,8,0.5453364003825694,73218244851
13892,Mathematics,79,90,0.17655098858619567,73218244851
13893,Foreign Language,44,96,0.9965172938781865,73218244851
13894,Polish,99,58,0.8102965774313935,57304500677
13895,Chemistry,76,21,0.9387583469536185,57304500677
13896,Informatics,56,38,0.26039026270443655,57304500677
13897,Physics,94,54,0.3230047322659585,54824606463
13898,Foreign Language,95,23,0.7539452668673502,54824606463
13899,Mathematics,97,99,0.10093809198408543,54824606463
13900,Biology,53,37,0.15086606241112477,16446340238
13901,Physics,27,33,0.893707444717216,16446340238
13902,Mathematics,22,81,0.4483901074341453,16446340238
13903,Mathematics,40,68,0.827389095936407,11795075107
13904,Foreign Language,8,7,0.13034185716646085,11795075107
13905,Chemistry,7,0,0.9091651132214709,11795075107
13906,Foreign Language,84,83,0.3931896252260958,79520498638
13907,Mathematics,52,82,0.12238193209601755,79520498638
13908,Polish,59,15,0.09937829804860876,79520498638
13909,Geography,28,57,0.18527661807610452,86808734807
13910,Mathematics,55,67,0.4745794468714748,86808734807
13911,Biology,8,93,0.2377491494361781,86808734807
13912,Foreign Language,2,3,0.5598336196936301,95536068610
13913,Informatics,99,36,0.7220936666362653,95536068610
13914,Chemistry,98,40,0.8460362036301767,95536068610
13915,Foreign Language,51,53,0.6601553890652377,94829250769
13916,Physics,10,10,0.06693691735374296,94829250769
13917,Chemistry,8,57,0.8702221071219818,94829250769
13918,Foreign Language,80,80,0.15359387834043536,36794791834
13919,Mathematics,67,89,0.48657586703627587,36794791834
13920,Physics,42,83,0.851364993264378,36794791834
13921,Physics,37,34,0.11980011071107344,11973237439
13922,Foreign Language,76,25,0.39607806876332907,11973237439
13923,Mathematics,92,6,0.6027566350384992,11973237439
13924,Physics,87,70,0.8331762182525575,26660015553
13925,Mathematics,73,64,0.36765139599705243,26660015553
13926,Foreign Language,14,91,0.5591219982832164,26660015553
13927,Mathematics,35,53,0.7222732080015342,39745846682
13928,Foreign Language,4,84,0.21817358071458182,39745846682
13929,Biology,13,5,0.08502874783159275,39745846682
13930,Chemistry,87,73,0.0607501249662985,69831310836
13931,Foreign Language,22,90,0.6636279383830542,69831310836
13932,Physics,59,16,0.28348930441488207,69831310836
13933,Mathematics,68,81,0.3789095354028196,56584441824
13934,Foreign Language,57,73,0.8856677376798746,56584441824
13935,Physics,8,16,0.5104153088043867,56584441824
13936,Mathematics,0,67,0.2366769390068859,69558824176
13937,Foreign Language,76,87,0.008480856659391911,69558824176
13938,Physics,93,5,0.7740633416091502,69558824176
13939,Mathematics,10,93,0.7716938882941615,71621257085
13940,Polish,38,64,0.7327534587897057,71621257085
13941,Physics,11,59,0.7159961913018723,71621257085
13942,Chemistry,73,43,0.11213254275577611,48941028403
13943,Polish,89,0,0.35123177452405263,48941028403
13944,History,69,53,0.7264752720059832,48941028403
13945,Mathematics,83,48,0.2731274221401748,18871330826
13946,Physics,15,49,0.45986616776919287,18871330826
13947,Foreign Language,63,50,0.5736304853786921,18871330826
13948,Physics,39,19,0.04581497224611797,33832849609
13949,Foreign Language,40,24,0.9908773307874875,33832849609
13950,Geography,21,37,0.008348641217725494,33832849609
13951,Physics,61,47,0.5235533406398641,47273195621
13952,Foreign Language,98,86,0.038743626857504876,47273195621
13953,Biology,56,46,0.5592233254816092,47273195621
13954,Foreign Language,75,0,0.24759094498029743,88640380658
13955,History,55,49,0.24690102060224894,88640380658
13956,Mathematics,4,14,0.5095448229370448,88640380658
13957,Informatics,87,50,0.17482753485212477,62126433743
13958,Foreign Language,30,15,0.6538528897905014,62126433743
13959,Polish,73,6,0.7773520494181099,62126433743
13960,Foreign Language,48,22,0.9510380569952764,39573967685
13961,Mathematics,74,15,0.4783430269203085,39573967685
13962,Polish,11,78,0.47554386136052773,39573967685
13963,Informatics,3,86,0.5500273520836244,98643880706
13964,Foreign Language,94,30,0.20762409091652723,98643880706
13965,Polish,45,36,0.9570927655612563,98643880706
13966,Mathematics,47,88,0.42795091869318835,11054498077
13967,Foreign Language,42,8,0.8643872794611113,11054498077
13968,Chemistry,68,26,0.6714664952951891,11054498077
13969,Informatics,83,71,0.8101514448942085,40807298581
13970,Other,75,85,0.28093872994513336,40807298581
13971,Foreign Language,49,16,0.6167919403622518,40807298581
13972,Geography,46,36,0.289992987282061,62647795425
13973,Foreign Language,99,31,0.43445609740643054,62647795425
13974,Mathematics,41,87,0.8521152284233202,62647795425
13975,Physics,22,68,0.24917099147410504,69137313413
13976,Mathematics,82,43,0.8621076798616282,69137313413
13977,Polish,79,77,0.40190356018549256,69137313413
13978,Mathematics,54,2,0.9783889145685943,21088009449
13979,Chemistry,39,79,0.9635826702046477,21088009449
13980,Physics,95,72,0.11245698978627816,21088009449
13981,Mathematics,92,17,0.40604219077963244,34609656447
13982,Foreign Language,94,12,0.7160823334416914,34609656447
13983,Physics,66,29,0.8533196921810688,34609656447
13984,Foreign Language,38,7,0.2820246878914868,10831561751
13985,Physics,4,73,0.7519540530949763,10831561751
13986,Informatics,21,4,0.9393560756391216,10831561751
13987,Mathematics,83,35,0.055611814859716,22130786358
13988,Informatics,26,80,0.33637211689929136,22130786358
13989,Polish,57,95,0.36782266284678433,22130786358
13990,Mathematics,55,59,0.8940466214158937,94833794314
13991,Polish,67,12,0.8377537671531184,94833794314
13992,Foreign Language,14,35,0.3217145216426208,94833794314
13993,Mathematics,64,58,0.31792680233960957,47331861206
13994,Physics,35,46,0.24402676163555337,47331861206
13995,Foreign Language,98,43,0.11130150244687398,47331861206
13996,Chemistry,15,40,0.961680046497697,85091278935
13997,Geography,22,10,0.5580161309435502,85091278935
13998,Foreign Language,5,97,0.06687551327716312,85091278935
13999,Mathematics,64,37,0.8518986652190742,53498755906
14000,Physics,3,80,0.534411436240684,53498755906
14001,Informatics,9,87,0.43629515832729626,53498755906
14002,Physics,70,60,0.49867584560806266,28282252745
14003,Mathematics,33,58,0.9786688512895579,28282252745
14004,Foreign Language,84,75,0.8188026071587474,28282252745
14005,Foreign Language,4,73,0.7362879412872128,81953421887
14006,Physics,48,88,0.7364615010470997,81953421887
14007,Geography,3,47,0.7518117740210835,81953421887
14008,Informatics,17,37,0.1819324817367608,13216553060
14009,Physics,40,19,0.37766788915918625,13216553060
14010,Foreign Language,85,80,0.07098351049550322,13216553060
14011,Physics,50,8,0.6182424218864191,33825833011
14012,Foreign Language,62,88,0.6580579592178057,33825833011
14013,Mathematics,93,34,0.5959095497431307,33825833011
14014,Foreign Language,67,83,0.378971722785011,32136623991
14015,Polish,18,27,0.5195039601106115,32136623991
14016,Biology,1,0,0.606540454189784,32136623991
14017,Informatics,64,54,0.589007106612553,74028339549
14018,Geography,99,97,0.15123083805320714,74028339549
14019,Biology,14,88,0.9281591241663462,74028339549
14020,Foreign Language,59,85,0.10795542377396183,48425006727
14021,Geography,23,4,0.7178579791600315,48425006727
14022,Mathematics,32,9,0.3692880880916838,48425006727
14023,Mathematics,26,25,0.38397450995675464,77639947325
14024,Chemistry,47,13,0.46166131790039333,77639947325
14025,Polish,22,36,0.11594649824975023,77639947325
14026,Mathematics,87,46,0.019439074977013582,54625183153
14027,Other,69,4,0.7296619198017342,54625183153
14028,Geography,79,44,0.9972295456167283,54625183153
14029,Foreign Language,49,77,0.4957280888046627,73487003819
14030,Mathematics,97,79,0.42272952619039983,73487003819
14031,Geography,41,9,0.9314813543005451,73487003819
14032,Foreign Language,2,67,0.18139588193501466,59948053215
14033,Mathematics,65,44,0.18064431761649347,59948053215
14034,Physics,13,27,0.8325327151256487,59948053215
14035,Geography,96,55,0.6516894360192301,77540188522
14036,Informatics,91,98,0.7846026849859863,77540188522
14037,Foreign Language,68,83,0.1933696389493853,77540188522
14038,Polish,33,21,0.14812196255060828,58011593266
14039,Geography,23,95,0.6148999699474347,58011593266
14040,Physics,56,27,0.3410866754695183,58011593266
14041,Polish,73,19,0.3494889571881098,65539684481
14042,Foreign Language,90,77,0.7450398992995131,65539684481
14043,Physics,82,42,0.5843748198036922,65539684481
14044,Geography,54,61,0.29630220523783635,22239078708
14045,Mathematics,23,12,0.4298536667573707,22239078708
14046,Informatics,54,55,0.7155876361911543,22239078708
14047,Informatics,9,88,0.37512917924410105,55210926358
14048,Polish,18,2,0.09176211905408549,55210926358
14049,Physics,83,23,0.5278434285988054,55210926358
14050,Geography,29,46,0.5922898347849034,12087663438
14051,Chemistry,2,11,0.8933466339072804,12087663438
14052,Foreign Language,57,0,0.3258868696115107,12087663438
14053,Foreign Language,78,40,0.13255267994608466,14457999263
14054,Mathematics,44,75,0.5276754433738391,14457999263
14055,Geography,39,60,0.061620199528762964,14457999263
14056,Foreign Language,66,83,0.775158308077562,51946700459
14057,Informatics,70,79,0.8053617051367186,51946700459
14058,Mathematics,98,56,0.5889924374249551,51946700459
14059,Mathematics,79,72,0.6008185822170006,50313248457
14060,Geography,15,62,0.7320891411630797,50313248457
14061,Physics,51,7,0.7515802895897437,50313248457
14062,Physics,38,38,0.4754725078495208,85908618324
14063,Foreign Language,49,9,0.03409238573637974,85908618324
14064,Mathematics,3,69,0.696343211082544,85908618324
14065,Informatics,20,91,0.7329275734397658,12031681502
14066,Foreign Language,27,99,0.11077644914704221,12031681502
14067,Geography,9,70,0.35492350250112215,12031681502
14068,Geography,16,75,0.6728442637204808,71005038882
14069,Mathematics,90,37,0.29876804068151885,71005038882
14070,Chemistry,46,98,0.9769333369494295,71005038882
14071,Foreign Language,66,12,0.3432826167706592,77547995841
14072,Informatics,19,31,0.13814880347651903,77547995841
14073,Physics,89,48,0.13046456299354114,77547995841
14074,Foreign Language,28,44,0.05306148144131473,30100604277
14075,Mathematics,79,4,0.9191796759012838,30100604277
14076,Biology,37,68,0.3308471265266777,30100604277
14077,Mathematics,4,98,0.31481610658752024,74729106246
14078,Chemistry,60,100,0.7839027422737903,74729106246
14079,Foreign Language,63,45,0.5380654004195922,74729106246
14080,Mathematics,2,19,0.5440594506690662,57737397384
14081,Polish,41,15,0.46058738552726797,57737397384
14082,Informatics,47,48,0.4378830816037783,57737397384
14083,Foreign Language,96,71,0.0688452890798128,37318666006
14084,Polish,5,47,0.1054693716117171,37318666006
14085,Chemistry,82,100,0.5637050939064119,37318666006
14086,Biology,76,48,0.6689257232017827,71564862612
14087,Physics,63,29,0.3553620903512258,71564862612
14088,Mathematics,28,59,0.07041152817925622,71564862612
14089,Foreign Language,59,32,0.2583559567245942,87876540913
14090,Physics,38,22,0.9782353590075689,87876540913
14091,Mathematics,92,7,0.34861506267582454,87876540913
14092,Mathematics,35,59,0.050668653832868116,34055489264
14093,Foreign Language,100,50,0.5525034669070056,34055489264
14094,Polish,31,34,0.8799985153090683,34055489264
14095,Foreign Language,37,6,0.7256490671954728,24683059715
14096,Mathematics,89,12,0.5237585197036242,24683059715
14097,Informatics,65,92,0.667835323611398,24683059715
14098,Mathematics,31,67,0.455754083375726,70050925698
14099,Physics,71,89,0.01921984166516799,70050925698
14100,Foreign Language,38,66,0.34346959035760005,70050925698
14101,Foreign Language,62,7,0.6893991745455119,57036725024
14102,Physics,35,0,0.11604176646562336,57036725024
14103,Biology,4,59,0.7306818771096295,57036725024
14104,Foreign Language,94,72,0.029318981485300433,53649239450
14105,Informatics,40,9,0.17647601890575504,53649239450
14106,Mathematics,97,54,0.901133380074411,53649239450
14107,Mathematics,28,23,0.5949853700327374,28753630779
14108,Polish,35,79,0.8966647670634431,28753630779
14109,Physics,10,12,0.10372980385857944,28753630779
14110,Polish,78,100,0.6915166885774396,91696315780
14111,Foreign Language,37,47,0.20212159012937203,91696315780
14112,Biology,90,90,0.6200217320558651,91696315780
14113,Physics,51,33,0.24367912507287015,77182544121
14114,Informatics,43,70,0.18822760297625307,77182544121
14115,Foreign Language,26,45,0.030226434018064463,77182544121
14116,Physics,71,26,0.536365523510602,39569211214
14117,Mathematics,16,49,0.9627422767429911,39569211214
14118,Informatics,53,53,0.3725107217731066,39569211214
14119,History,93,56,0.8708001707365783,23953712749
14120,Mathematics,11,2,0.5660663101961328,23953712749
14121,Biology,14,34,0.5599166759309129,23953712749
14122,Foreign Language,90,17,0.28654748381958717,68756769560
14123,Mathematics,99,24,0.47266455346277947,68756769560
14124,Physics,15,16,0.05288802037125684,68756769560
14125,Informatics,71,54,0.8791066771738099,41075673608
14126,Mathematics,22,51,0.4984780776355391,41075673608
14127,Foreign Language,53,65,0.02286088973801781,41075673608
14128,Polish,91,56,0.1619487201858374,26260024463
14129,Chemistry,23,69,0.11731762328025819,26260024463
14130,History,44,67,0.7724991872243608,26260024463
14131,Foreign Language,22,78,0.6353883200970538,34630819786
14132,Polish,74,63,0.4229376377309637,34630819786
14133,Informatics,46,78,0.8227825015794857,34630819786
14134,Foreign Language,92,56,0.5981575940270121,41049153667
14135,Geography,51,93,0.318484434382173,41049153667
14136,Chemistry,85,40,0.2674715979190443,41049153667
14137,Foreign Language,99,88,0.8111024445117082,74659502452
14138,Polish,77,49,0.05151687114087178,74659502452
14139,Informatics,62,39,0.013404422228813107,74659502452
14140,Mathematics,81,81,0.7248709618544289,39823936263
14141,Foreign Language,89,69,0.9600065723578309,39823936263
14142,Polish,93,42,0.9483840454107607,39823936263
14143,Mathematics,6,93,0.9798488609028859,47225585017
14144,Foreign Language,6,76,0.035061744154419316,47225585017
14145,Physics,55,59,0.43580173017498347,47225585017
14146,Chemistry,35,23,0.3133971279700074,27037940621
14147,Foreign Language,10,3,0.17282314270731391,27037940621
14148,Informatics,53,92,0.11033688716570389,27037940621
14149,Mathematics,95,27,0.9785571435765053,26653647594
14150,Foreign Language,43,88,0.8735549721628122,26653647594
14151,Physics,32,46,0.238872771806234,26653647594
14152,Chemistry,30,36,0.5720581992460033,10572207775
14153,Foreign Language,2,89,0.016867119204837966,10572207775
14154,Informatics,83,94,0.7333550226170052,10572207775
14155,Mathematics,3,44,0.06714876385619128,10602280269
14156,Foreign Language,98,40,0.985048250573425,10602280269
14157,Polish,35,39,0.6068889074316621,10602280269
14158,Geography,73,41,0.23760821945949395,37417082279
14159,Informatics,58,59,0.29869688515541293,37417082279
14160,Mathematics,9,71,0.12496790500117638,37417082279
14161,Foreign Language,43,81,0.1823201747886155,16525231997
14162,Informatics,6,64,0.09672166022320161,16525231997
14163,Physics,82,47,0.18239751469218735,16525231997
14164,Foreign Language,79,37,0.7870080984067517,54576848651
14165,Mathematics,50,86,0.7063823157321322,54576848651
14166,Polish,76,69,0.3188030771303013,54576848651
14167,Mathematics,14,90,0.7104108193673486,98538112791
14168,Chemistry,37,36,0.14479439596439725,98538112791
14169,Physics,40,44,0.9840068549074507,98538112791
14170,Foreign Language,100,60,0.38474638296611074,47742049804
14171,Mathematics,76,12,0.9905548845873029,47742049804
14172,Physics,10,73,0.4662250873207707,47742049804
14173,Mathematics,85,25,0.5289049231782111,95362898053
14174,Biology,66,46,0.4284809159271583,95362898053
14175,History,93,36,0.3645462759819291,95362898053
14176,Chemistry,57,79,0.27289831149877586,12888020133
14177,Polish,30,50,0.2546981922806988,12888020133
