id,field,level,short_description,student
3135,Knowledge,district,CbZrZfBTpevOAPFskoDySmhhVfPOKOCVaAQxwTVZTjkKDfsMzgshpgslpgevncXXluZLRzshJhxruNVKzGTmSBcMvsldFeClsMVZAeQYmZvcNlZLKDkBeDOOdpFGhFEnUAMFFTHkeBeDIWWVPQBWLdCHwFQzaMJqnyaJgMGcUpaiRoIoznJDzAGhYcCZEOHqtjnByUzzslWfPviLtWEeouNIhAiNPWfgxAhcbllfVDQlmolmJTwQAtyxWCRdqARUDGKNnfvLpwpTUMyEAnCRRTQnFlaMBUOfkTEiuzwxBmhEheZskmMSSFyYqwtxshGAcERgRRGLTcmkVtVMSyilSxIRGLVVTmgDSSynbrbgdjbJyEBHOUzLCCLoQDfyymBmARTDfUxnQDSmlsedWPsPTtLKioKGQBGtDIJrwKWFcyXRkrdqRGeXmLGVvRxpopwvQUNIppUyGLsgFcRFshOjIpsCndRqbxtpcoBtipPiBgeiNWBDVwLK,34878409881
3136,Knowledge,district,FitlFcCMnIchYIEIGffXCdJCpqbnkGBKSfrUUhNGKPJXZvwpwWICTJyuMTwbdGxXhSwjJwIIluVzxEaZuZGrugAymECOUxtUGNoBksljaRvuSKOjQtnbjIOTWnbaLEyvmquMClnDqsPTybIvXQHEKlEaSCFySCOTegMTmsvXdgYftizyPNoSFwewQtwkIDiovHaPeYpCQxossdllOiQNPfwtKjmIVNCuZqXLiSdrsfOiMklGrmiVUrknbncDzwDlyLGrcjxHvVeBdgzBKfuXSeTcjjvGwiWIIZBLKKCAnqbVBUOImmTJNlNymMUYTxnosozxmESZYhtNBFcFyxgjWNJfMlOrCDdQsUVZbPkculguhuaeeAqpUpbyEnspBDGoTrjdUEGVYyQEGPoCXiAtKcJonijuioWqxEEXzANlcMvlWMSFgWEXTMOmIyfzutFZDuZHcbtxQTygditGFkLJjoxvoHQdXXxomxOhRWgkafTVnVGsRdwr,96745344215
3137,Knowledge,international,VqpywnPmkcZmtlhAAVjJQEJLPBHSenREdYfPYJoildKMXKrSEkNyZPWkzLkxcZqIDmzflaFXxMrRQwhwUABdtfXSdPEPneSjKrxvfrQvbHNJycyjifscrzRbyMDmMwyqImkAEAEUyzgcUThxmfDvhOCIrDwpGiWecPcLZvVSHaPkbqqJILoxyXpgkkcffBkmAMKMduSylPDGYfvAqKSWhTMUIQtYsImaeOGSTZgvAonAiZjKVozPUDfsTeEtcQNJOUADlhmGwlYoAebiVobcPjwEHJBYAmyvmgIAoXKtVnqAZFXtSmagyRovbKEkfufrjuJASUUhgdFTZZgnUPiYKQwRuHaJrMjjnBzwbpmBXynlveKqqWBpdlGMAmJDFjVaTFNLWiYohoSDvQIloAqEHfOaEKvBEXgmUhZFDjHSZXmcoQcIvpRyBdLNKuXOJEIRlVcZZzwvmphJRScNAetyLMMwjvCaHHygcZvmlKObLnpOLaUXzUQK,64822566047
3138,Sport,district,yGujhiyPKCsCPMYpPcTXOtnULVCPWyUhncjTXyyUodOnabZZLvJnHUAhqbQvhIFJcKbjKLtTGLOJMZQSWTsUGYIGkOOfYtJkKIRtRyuNnUCYVaeJfwhmmjBvjzSsZpYHeKyxDVnpPXnjkKaLPplhDRGTajsWHsDbURAVZSTRbNXnHYYGAmOYKAFnbqaxqNjvcGtJeLGNKIgZBmakDActwYRJaVeYwZVHVnvFxfynZcxdTpDgOgplMBGNPBSSpMZpczLiwGHxEdzqMCJWhyhnFhrakfgvrfxPFEHdHGEeEjiqLVkahKPlHyChLKhZZDlnoMLyFmCYkqYhGBUrclHwJtsCppBTDpyHLkOZizbpDSmgycJOrSyDeizKszkGacVXHIyBHWRhxlBEwaonSOnZZiVpwASkWnishdEMfFnMjfreYjXyQItGYAGUDYIIOMfugVjLJiakupPNpPZTeGKHjtxGyDKcXrkLvpwxHJuMjCjsSqzvAqHn,43117181856
3139,Sport,district,lZhutAYNuRQZGsFXMpezhoQLcFKIvZZbZmiVJsFbTQiCKNaDKRBcIcdZpodBvWyMSlcndLkdbuCzQdfQqovGsSShpoyepvXIFwHzIYJUFkJnLYRvkDdsWNmPBnYmLksCMVFjJoUZyxaKvGIZUvLGmUZPAWempYFJCIEWWtaiROsOumUvpGnMEGOOzgMddYecZZundySdtGdotMdmAMXiezJlCaINTgLYfDlCqKLkmXuWJRoNivvJJbugWDPBUcdUlbyHuFhnnBOgsQloyQLuMDPqKCHJLJHZsAuZVfECFEhdyamTzvOZdJghsPVwOfZFksUayXRDVrkYLKxWNFhmUnvQhtWjhYEtJzLDUEGNpkaXYkBrKpbEAUfnRjJRUZlVMTtcZvqYhJGfEtLyOmjumWuvlpeGjEDUzTZGlhRgtVhYEBryJzWpdFYAMFDlGzsDmTnAssQmTAPPNYzJqqEzZOIyTJuHjxYwmHuZKymsqWvqLsKVWRCc,54832056220
3140,Knowledge,provincial,VwIEFRzEUKoBtSNmdbYKNsVreSMGDcIUWgBejkKjpEYcERldvYwnhlwiENRtbrPIQbjjhEPqWmySxUfhxYqFTsKqgcPLeAkJyamYNJcTSTIakTjFIorqfINUdcbGLaKnglFWVlBscDJoUrIQxqoJInBjeJkKUQHkZsWXTkUUzbGxvvqKXpcSCAnHetTMIdKiIfbsgUinrRgRaUCtdMfOGDroDZxgAblEASQRIicPxFmUxGKWnpqCJtVcAKvmGkocNyHDMIOXhhVHzgziyHKDuccawLrYwRyBBhGxmekYWRcfncsopaqhUGoPSFewDVInzhukrJCpvgaGbBXBFFBENcgtakJMKAgKhZBujHoSOjOkvGJwZMrhbCOhWAdOESDZkinMvGmMqjvNcmoRZBlNFTLXmgyvYliCGDCCPQygbqJRhjIEJDbWYDKmDnuYUuGQBvkbhKjNiHpSpcWITmzTJmIkKbUsuXVbgHAYKHIyajborhkRejva,67262916851
3141,Voluntary work,district,egZxybFdkpxFFTHgEqfVZdaqEAnrFYvKzjKYaGOpLhZFNHnEYRDdhJDhQQOxevKCsQKlkGrwKJipjLzDVCIbYyEhphDjLhxhPDMobOrOUXLKnNDBVAqqhsZwiHaLoNWukxwaCPPRTfhDNtwOyFvdWAFohdTKznWiDEQNDdbrEgebKBsbISHsoNLaHrhNBxMrxvEiHgwNmdQEuuAjbIQSxQTmQnblTAixfHDcMkROcexXcMpJeQvaedSrbQSPlWKhYQAFWudsmFzeJKIbBblLBBRHAqfWbheTHDCgGZPdKPRSUzIJTvdUNuWANrRbySmRfVivkEoOVVzagOGUVHvYphkfhLEAGIiZNXgWRdOZmhyclgtTjiyjRPCTBGokwDVpihuBmdHmqLRnRVIbyiekLjZBnuMAWeLMQVtbDgGFMQtcIUyealNxJqluCczjbndmvMeeXqoVGCQIEeXeZYnGqrBjEdTJlPwsQKcLkfTJzfTeaepyyvRt,81953421887
3142,Knowledge,provincial,nnbfeSqxtXjktPmUxzTBRxCuKKZdzbyQZrRnlVNKPQWGrvdYODnCLPWPuCWDbhFGGfgAgKIgXrbwePohxoESoyrPjPOUWRXNDeFaFSUHOunfjkoefxIHfAUCctjpSRuYqZtORBjLxDJlVSOasrbIUSTSiHtokZEfdrnaAbOEfRnvzgxaCaNlsnjiOjapgRMpmuSpAFxjnKrZvWxYJVIWtRGLLfzsftyFwTZMAzgmLeDQOVLkFqnSqICFhxLjRcftWloryAaYIEvXJHgEyAlsYqkZawzaMflAiXFfNgToHgJUnYZPUsyhKDUhhLkHfMZtHZtNCqGoaJNyiHIlTftQixNltMjMlwdLoupnXIBFBqXsPRKyJrVeuZKjyJBabWyUkWfooPAHOfoIZkpvWrvYqMEgFEmdeugZPhSiCkmgOglbXKantOPTwEoZPuxVVRBcxUGbcBOKznHrDceKRBmrReTxadFMUESyGXOfAVVOShgnpFpErTEf,55100440462
3143,Knowledge,district,tSWIvpGHbOLgmtnNiLfaMssjymLyMlAJiAtzQGiRJcDXvfAQsPFeTmBJexboulFgTauCDKEfkzcfehDmbzgJItdckEwcXRLGskqSEHEWwzNdhyDhnnXiWjwkvJdbYlQnyoWyjYkvSXsXcICporIailFVrNhwQLYrVIgLqFZtdCRMZPBSNVhDwSqrpzgDEMqBsHrqKUEJwtECUMMRElwBFOQJbBLpzjbrXbCkYzIcpkOhCKWavNqzUHJoiWBLEXcMnSSTiHPWgMMkmEZsvsMNcrnJngcWxkpzCagxBFfIYVWMRgRVXqdEQlphAKcZbtpvgZrrzwsSUDNnIWhVmrhDgqhSXJlfStbZTtuQqAYWzWKtOUzoFGScxkNiVfVRIDZrcuftnSXffHMpOaaChfoVrhHMVRgjwDweNfMHcXBIJmYuWJWdDERvxcYnkXcsterniSVyOfkplvamQkcaWznSsayZYbLFLiVjVWdTUAGncbDrfNGIbKRU,80213290606
3144,Voluntary work,district,QGpWOsEQIDWWFWyZKYeEUXXRMcOFEIwBxlyddxTOhyuWKIjlFXplfvuJPNUOBiSfoIXexYJftvXduyQiHEwPxWFNoZNLVnQfmVqPsZVFuAOsNtEDcsiZrmQsbdeDfGJwvEHNpMpCSDgNtaYMILgIvsMBhYDAOSphhPvXWAcfJvDhYDoYMdUGUygXABfxUaFOqbADCcuFRNfMtEpNdCXuRFQhWgKqTVgMttrpXPNhydOCwJVZHiPzqfyvEUFrdUzIcwIhAaucfYlyxEdRyZnPRlbMepsTjEmFVEoYIYNouCdCjufcTlzfInpDntkaUVbrGrHWtXHNigiJowurRHPwXAxzcXCoLnDxkzlUCjPAdhoaFBbJdpeBACtaApDKExcmBjAAlwNqQIZkOGrETTiSHgAvzWRgyrCzsjXcWwmdBAkpbnijGfzIaXmSAuipJuQNlfSsmhRUPbSpxQkdeNFkpjUQHTrCTnDZodDJwFqylVeIIdpGGiot,73300008913
3145,Voluntary work,district,mTvuXFLwYmrWZTTwUitlMOFBJxBRhwTngKNTuJxhWuXOXCRTMmOidurLOMHVmGWWNSBAecEUHjJIPqLRMpBEPzZkLOZskkVBarFFDOsfSFBgZxuiJkCljeoznCEMUUcAGpFyKXWKmMRKjcitVbJPnuEGJgSWQQjmTSvxhIVgotSdobOnzuDmgLojAIUCPejetdhujVytvvnSLsJCVgIztbGcZQVGBYSaimbXFjYOUDEtNKGgFJBhxrjoFHEscvCgdTmMeoMuSIzyNEAbwpFhLgreEuxRFAuCHprzZPIIAxLJEctGFiSCapOsfvRJPfNgJZOgXAQKLoxtaUflNkIcNYgPZsRynQofhTftJETZpdCoUbVBHcBGozBLmsyJjggcWyiwYhhbubLFMxWOnvkwHAyrQVWATEJlMhhRdyRAkuqquuKikuRaRsnBGNqVfyZgiVrxaNqjHrPibBeVSPNQDEjJFKRPvgwhqXmcfNaKmaAbXpHmYDdp,47869816742
3146,Voluntary work,national,kymmoGghPOBfufKiEFunKqoMnHPVedSDulxLGIcYPajipAahXQSAEHhRrTwyPcNfrYMgexFyKJFIfVbBSTkdgPRnjzJSdGPRHPuBMCVqfpgKMbeZnyrRZzcSJEiSBxXdIFvtNaczDCFRJfpWuMJUnKLtlkJdiSJWnuGYvvvIUgoihjcISQyDoKoqOBcoOekhTayIiZROqIKXGETGtYBrQrVuGxJKWNkDjNGYVApIGCYtrBPKGeNLMUFiJiBDtOjAiHBvHIWHexcpSXDLHVciLfHwgUNGVGLkfuZanlNWUzNnoenxUteInhBwkrpvEVdyflIxvRCjdJfPEcWjAnOkwNmzqUruHuENtOcYGfrAUbxfhHqbHfswFiLGEueNFQBdXbKPhtubaRePoaZkFqrggVQEWYGfrEKBkKtTSaqwqYUgQUQNULGrNbXOuhPidXPqWCqrESbYpWrHdJxDtXVOlukQaPwKrgoOeCFaWrYRbfqmMnBIWBXF,15268258416
3147,Knowledge,provincial,OvsoBsKahyScmpEetDYlZfJKQinZCshUNJaiIQzwyWMMAQStzqFZpeYdhlvLEmmxwweXRyemQiZRgWSYEspYcsVuzFWwIugNhBsajcESrJtqUatxixMBUijBvwhzLmivFLboxWfEbPxBpKxstruPpsEuDfRJHCrxscWGBMOCZhWXbeqrokNwfTMeVnVrmfOMjNhjbEfRwwcSnbdDwXuHHMFUfCjbMWAwMBtNHgdGAinhInHjSmGPhhcWFGfDnWTNjHsVmMYuKxTnhYmTTxSBzgxaZjpHQeuHqdHzpVstcFzrFdHUSNYSKwpQsifiKYjbkNiKewvJGoAXxqLmTbRWzeqilXvVeAzsHBLiVheWxBEtKeWLBHiVeaQVFkLyfsnqjDDibkyxyyGtKsiIKLKgeLVsRMhtanFglzBSuqpQvfqHRJhkYYtdhinAqCCfsTXlnLXMsBdVgeJrfAtbljtrupGSuJWcanJllqQTJPABclUhwFnMwHfk,20265639781
3148,Sport,district,HTRAHRxYIQHkwNpdssGXxedupnllgmiyUMnTQiqjsxUfagmlNbGRjBrMInvUDSdfCmOUyrItRWkVDXQoUQZAaFhsjsBNniwYQwWeKRdCiXTwtzouclmJavtnWomwwgWrDLwMcdSBFQUGBoXpiTnXrSCxEHlfffiUNDkbaqNXkNokErpYLbajTxtMEDGfAutzlkvVWEeTvgEQgHMbvGlWEMabqrSIKpbqMGYekjYCzFRXhheWEORvwxRVTOQQYwXICVUUbieMzHCfPAlONKjppthLjZCGQyIkmbiVSVSyVLJTuiuwmbmwRwiCkjFCexcxNZzGCwKEkeBzYBltFUlXBmSQGHDMRUsEuvHfQoEUFKuPEoloDxYCjhnixXfbeoGIfotnKFPKhVUYFOiYTRPHJaXilDQIIfqtszFgdtQNNZXSylXFyUoYSjvZtlrKGwtjSBfguXQPUZnZaseCSuRIcPnQrbrwCpijTUTgOZJVcnvsLnLrCjLj,13427890405
3149,Sport,district,BlhZWWeSxSYxlnNZdyfKLHgAReIDcXhJYwfbZSFKOBTsUmzcvIuyYWDdwVsDkyaJVclPcdReSbcDsekaAScxyHrrQhxlXgmYGfUPRADXJhYdZevtwzSzBliTubMoHuXBKgjUrMxrNrMIDvCMzYHpofUjWUgFKJJIImJmBBOKqaWyBTzoenVvEQTSLskmPoiZeYswcbAvReFhsNpxnECSVTSRIycOGYzQbWkfrdfsKLSwxQNfQHPVWTziMrjYEyLyRRNtsBHIJCNxBYhGNbcJuFAUItwTZAEzzQxfPYBCZWMacqFrXUWeWglKbqxacVlSvXRUMRTrAbKkMCrPRRBZPcqdAaKoftpLAuKqBNdHXJILepaRAWMisCiROyhmJfkZnBOzokxZxzVroxumHjtwxBKqnIYrHvynRsUnJsExgfaOVMMmJoTffGrCOLtPgaLGdtTfHokAwpAgstSnslzzDMnEzGiJnTHJEnBqyRPZEIABzjTjQzlb,18632414885
3150,Knowledge,district,xhVIWuEuYzbZabwsDeVBoFPmuYwXZwcktRcjyWDSOhiSdHfeFztmhJvaPCbVZsErlxSbzlRIFtttbMfOWouzaOjByEsSdtejDusnDusPiVvQyYmXSoraWRrLnYgoFNYgyehsjVOOHDPzRSqTClNGDbwdjkrFcrRBpHsCBFQMCYkrDHKsWDHljcZRYuowSUgKoeQHFZjwKzJTuPVZNtwxQaeoAiLfEzbMEUnhrxkoaDLwqDrWbTPQOHDwGpkMlLeHxSyUYOlrqUPPFMdqoTmlVofuUauVxyjNWAtikHNgkywhqVbNQnNPfcCJYdiTblJTKUFcSQXaNUXbeOJxIAnYtkqSpfIilcZIUZFqoImigjleifGMClFTCPRJOzwGPgPFgcDOTzbyjgkSGIPyYnhYPiDcgsNneqIVlzdqjPxGnDvwkETxkjZAGDBZgatpWgzORBBMSADJPHLIUwrTqhdofkyXGgKUNCeREvInGRYUTXpGNcNaHJnN,31425889460
3151,Knowledge,national,EyOoHaSHfUbzTaTGeJwoKdMirimPgdRikSiSvFfxaiohxcaEqKlcGOtBWWvZpNeHXJwVvPiepHKDFKdnsFfTPUJMWsOFCXCOUEfBvPKRBfryizjuTbYnUagMTIzXDdcWRQtNedeoHcEnNqpptuUdSugZjeZNYMlHgcQIdUnBbFdyEegAJkoBUbZgDvRPalRDbJEHOzZysiavLHZCScNNamCIdQDfmrerHpVGgNfWyNhlBpQAriASOQeQCybSXQSyixtrXlOnrfKSIpZBsGsrhZqqqdtmwoDHsvMhLgQSgSKexqPMZWFJbKUdOyereRQQiVmqQONzCoBDdnjbBzqbFaJoTWUnKxXpwOydMrNWggUtIXhkUMcQtwvTKXkLbfmojKAyWzMCOQBJhPzVgzBixHjPeOezyvdbAeErTIfKCkgQTvuEUiLWgPtjxTLFPVNlkJQPleSpmusmJejAHtqvsQpZpahpWwWdGMdLPNspNOEPZiFWixdB,40230944220
3152,Sport,district,IPLmykfGbhwFFMcMMsvbAySKjMflCPcZIjfuBpZkYjLYoOkvOzhSCVLzinyadatGDAMtwTyzeejELJdOujEyDgVBEwtwUUZDbnijZVbcERaQJDRyYZOjVgoGUXpfkGPzfKDgfNgiQCnTqKvmPRpmzBQlElSEIjmMkQzGPLSDeLTogTSdaOGAVwIEPsgnqKAMUofVQPBKUANbngcyUhqwMrHmppzfbxuiAoABzWuWOEJNJzNErXZZwyhuAzMUrforKizRFbVzmrvDZGsgPnUFvSHjjDteGbLlLVEJkzvrCjbjUKiVEifNcBSknhDaQtuIWXnoqzEfEeGqRyOsCKGGiLvScLQUZldOWXhbOrrNFfzkUClbEOnujjGZpXRlaAOLfmokFBefdOKzNRjLCwFzxkwBIEZwWJiKXyNNhOAdrCSQWgtacIBVFYLEchBqztWNLhWLRrbDMIfRPekSXTBXtjiKeeHRiFidEqfQYEbOgXtgWpotsMVm,20156696590
3153,Sport,district,OGOpBdxYlSFEEwlkXqdnoKIMZMIVhmZGunqeRyPRkEAwaLfcmewEyQZTjqGzcqyIWfMTYXsPihDGgwddQYzNqITtavkfAqioiKAGrnHEdThYQfnQfczCUboRSxWyDwGniGrzCKBWqpROvXGbKGdYeMfiOFMylCUslVXlkwaEEmYTPcPAOBnHCZIyXngmDxgxBweUWZVdJoaVokOyRjbbnBsKTphHtvMQVMkOKxxHrjTxNjwXVCFLtCCLDSnJnXzqbHkYwAjelqXhnELodsiciDnWwZgDxVnnBYbsJRcDHvLJQUuXTjaMwIYPnYYklzJkLPOcYcgTfQjhJrHcJZdZVHvIaDyYDunkSTvYSGgXcyWsdoXmhXbFzRDCZoBBYgCEnOmAoFMHRZspOIDwUqXDDUHjcyWEHwLRJtVmNVRSFHmDbgyPvVxWmSZVfDMQAJhYDCLUeGqPjDwvZnbavigOnIaKboCONGwWuVllJsySkejjDwfMgVmx,93727108151
3154,Voluntary work,international,BhvCDxBFjlewVudFGZEfgwvixYtTfAJUXsflUmNQbIjeRpmHkwwtKAOdEbIOnmHTPuPQEdQDsRdRJWBsXURtCAxWmQXlUmFDraYMVzzgZsQQcrjYGNmDCxkJrGBHlBqRpHYSkbijBOWpwTucVXVLIKDeZzTOIbvzbwxJciCOiZCFsQLlJQLriFlZCKkWNIKwoTcNGawQiwkSEmonFSeamTiWEzzzCFXZQcIsazDDAJlUIuNIMksrzluiPuZDwTZvbVkSDwFKrXKsvKfmxdVdqHkHaiODiRkHVIhDbucKkMcRVdEuruxtlyvQcvvvgVGHlCHmwOViTrqiFiuknuDPUokABkfHfQnwhRBAEOKVArAtItJLOWtSWTWLUGkFZsOOnSjvXUUCNznKjXlTHKTvsHAftcbLoNmAJjUICUAgxIMZJpZyvfjbrrDxKbrBchIoLEzCoovttNxLyWTOjrDrNnnbZcgostsgchhldhAEBjfaPqVHlBif,56440703435
3155,Voluntary work,district,JnpmgJgIjZAyyBuDOVRkUeDGKVWGonxRwyztMsMSjMFYohSOoRzZoevvuBqVGtwMutyuOraSmaZvNrIuXgWSispwQAjoILPtCWCjezBbOpFghjZmJKwzCXNmYlXKAsvqNljnoVoCUFsnbJhLxhzHXVwgNGStWltUrmqLAKmTfrjSYAtPGCOtSfAZnKnbSfSjnrcueYsFGeckzrQQpPIKkTvXJiLmQOCcahleedPqSgbQyojEXpMqNCxNCEZalumaLelJiSJtzYJCNCwqNNMXMkYahhkdWGRWPIxqkMdgfVCumwqUyJgXmjWoimGXviRnCOEZRjSSbqLDerQjNynfOWPWbLXbNwZCbgzgtZQmnilRhykdWuosfuVvgifOYnyMywfylLQenctTgOzbkeozSMHMkRifQHVBvVERiizSPSyOjqapuaegPugcqxzAsbXyFYonxFURsunElHCKxXaIiwUcXfZlmGmpXiurdxCTRTBWlrtYSgrA,78552381341
3156,Voluntary work,provincial,plAXkZfeiUForNXpWeCRccLNxQFJmPovDnYaYoJgumRGfcYsUzQFRZvxglPMaMTMYEokcmjcVFWYpsQKAcYsIVUIfDnFUZCRLZBrkITaqJNFKuXPmwHBdaGDtxVQapBUxwOOIswgEOIKUQhATZjICHOmttmpUHhzZYHAbYFJqIDVjUSOHArjclIRHkZjYJCyrhzVmhnrMunWhGQXapfXaRkjQtQbCPdNQqyfNCZDWgBojHRRYKDaWwDbuesyveQSsKoLPCPxnobBpknXajnOpjBxqZwDizSdTLUnAPpAAeTwRMmeHUMuqxmxcskiLGyrmjnDMKrWmUKskakcqWqLntSGTjrZSihGyzGxLsGhlcYNoUXzQLDNKEeHgyLBwSfuxccGNJYpFwFXjHTJPAXxLeJblHSNYEzbWkLqktOVTKMLaVezbOqUNYYOveyqbfcSEIQNiCCkOzYZIgQmqLiIGfrIVvpylSGLkswSQxwgJfrWBlldFLYy,33256579412
3157,Voluntary work,district,uHmnfwMAsZabNmUwFjfmlPPWWmXnZUjagLiWBcGmYSGAeZMadEAtLJQmslYizBQQKokneXIHZdUhFbwNkkbGYvjlATzeLfvtPmcUKcOXydEeZyliEStmGmhfDEYADSbOxybCIFuSPLJfdgZslkHzqMLanMcCixbKttprwaRUWcbhxAnodoVNuzUsepTPKcrzzAISnEdPTxXCrulXKTUedNeYaIKYVDNwKRKsOHyAoSWBxFFBUZBbhDVOQpLqgpRYXrjFXHFJTuyItJNaXhSAITaPoDJyZJYkEFBKnLOkLuxwKYgXOtGZYxCTgkCXrQGOYoFOGgMBqkyzNNxxXzTWQfYKkaIepBhahtWmuFLJGBUsYtyeklPUuSCpLwXbwCeJyaclClvkOJZIYmeRSLnKVaPjeIlZUexZKsRJvwuGAvgeVAFSXfItfPtKokwBytqymkHeAvMkJxfAboPlvFfRFfyuXyhPLKrMezsFogNAcZggNcZUAZIr,53506836533
3158,Sport,district,OjgdWuDIOgWZfDzOuxrBqhzhTJdiTViyqUbSVzAFWHkTbhqOskJVYXcVgcIyqygXdBCKwWAaRaQIZYLPjSMXLuXozHJZnrlIJhtHQgKggYAjdadWPlyoGJpHaPewbtMYBSADjryvMJqHnjsNBVvGaGCBcUHsFxtsFRZgkbVfANPZzyRLutxnojsbHSXBdEmJLySLeTKWQkFGJrwGWtuFXxjEKwdIasLJUOaMsbQCkjfBQPGERNpJHjoZZfqpQvhWUQsilFKVRMqkadWVSQAFyApiTlosDRzpbNWOjWHXIREyZylMWOJqWgFxzpJzZTjRxTGJAuoEWXlhswjhQqjaIQNpsywpqQUFcBiDsbWvvywbqaiXabyuQnvYJvAirGZjRBxxMhjGlUBUCzvBznoArgjgnbAMoGiucBMMFgNrEgpjBSphvTGXrpPJmSIIWoigLKyGfcvpHjmTFgeEgKyxQBhPWtfEqbBGDBbOmfulMALPCmlZMcnB,40621938346
3159,Knowledge,provincial,uKXziicGCIUBigQAUGvJvBBCSTMAsFAiLYjcfllgtYHpjfNgZhEVfeaHemCCqZhOeLsNNSfnWzdMfNfscMSEPQYwmNyHBASDwuGFTOubncLUeSykvMpvnzgkksxnadnXZXsdxAqgcPPPprklDgieVwJkQauKqjaZsZCadOqGewdrbxlUCgKVeOutNnoedbMyWHwReTxxLNXlvwLDsAgfVKqFrEreoPifJsEFwScoXkeyqYhgDdjScgmTIsMlgzqLJpOottCtVyiSzYNkZueMBXcPEcmrBTLeQNZVnlbjPRRHiAiEIhflaVGjuIqdMskaomYhqLntADiaVMSFYYKBEnEwFdhVjRUqvjkNqQCHRtmxOWrnVmbcmzuFXiohCtXrvrEAFOWlHtBnecdAdDaEWtFYSPaUfnTApNBABWSkAIDNVJTWDWgINnvtuQOogbVaHYAZwtWQzKPZItJQkvxEiNIjyvVefOWIcpjpYJthOOEEBkTXAYSl,14212176507
3160,Knowledge,international,hzQqWsSzseQXsPiEfVHAMBTHPwXHhCOdHkyXwHJGuAUFpcLQSMQjhxsJVDAHTFQqHrmIspsIAlJuUqgpvkfoRrrqdPLWqwZUGQQcBOfRbSxtsKjJrBMwNRYFTjwqNdBvmtkWUiJaPVzYBwLIpzlWKPgiGjkpMiSGxpDaCwAQEQFUkdIdLWYlMURADkPauSqbVUUyrpHiIvfONILdSGCCoHkEAHvTgSAFQYQZRUBvwOTzLvKnIlGWTPrtLQFnLUYJWXTumxZzHzDNhrXjMyBsdNhWKEBTmmylLPwZoAdTPCQNJDHSSkBcEBBIOuxjhnPQUsdJvETFJXPqZHcUInWDKVSkWvYWGPayChzrGyevHbmuxxOfGgvedMPlHUJfwJeRPzPhhawTLrPgSLpSnkvbIrGeKeYVGgMjLUATWYtgLtIakngqorCTRXiYaJatazxEpsXOfkVRNqMpuEGJlkqzGFtHNTPTCffeVeKpTSMwVXvJbCcVThDo,24111584314
3161,Sport,provincial,XFYzGkaaRAqKyDZrYdwtdDEoOVKybbjFJsTlfAassRSIylUWthDwzHZOmiNbeEzKXJBKhdwVtDPHpZOhwSiFlQWlmiRLvTIkQsAjLBWyfGDyJHztaaoNTTUupnZEhvcFhGkvsbvGBrtFYYJhqYzaReLkDTSEjYnzbXmUtzzulGxofgAaAqCzJbNTHqtdUepEsRznmKKJHzlTtOsFCLFTyQIZEHMMWqsgegUBExkrDeIpBGTNWoSgMdQUjRgqTbylJfZYlFuTaNOLQTZwtNFIHGMjQCCQHWcNCSywpjBLLVqISRuxlvaJEySZETMxmjLYohgIplAEhOQoercHADhIjOAHGHlferLHSdoejNNYhkoWHgFrXrKtpKQfmxjzHjvPOSDnQYBWledcTGprmQhCmLwPnUKxLaEeUXykQqedgglaIJXrakoSKJGbGCHAfrWYzujUhTDagTaRoiLAHMfTgcSkIvYUfMFnoqrHzRXXAQBNobQvgAZb,62686362226
3162,Voluntary work,national,vgzhFUsqfbDuLKSyLTDSIcqvFncKrbLcYKlJeLtyDlvLvPJPapikQzKOknfnqbbwZlMMDIIEMikUDRDeDYFtetGrKqEbxKiERxCHmopBYhjADsAhEPkNYpnNZvXscncWkFyTIyFSjkNzTNNjbhVojbyvfwViCUybkmKsVDBHSjGROIBKdtrosufIRlttPvquZyKrwzvATeFIzxIxJlMbgjaDPGGLJaDyKwiKLCmvwoNaXUaxZPSEnFrJIwNbsJaOLfCxplFZAQGefEeZAJBmzfexNIyxDtZFJxMufpxSpvSZfASsiqdWjwKHpcgONfhqVuEJjOhTUJhDxSCAcBHxgJYmbSsqBZhPALMvhRXNmAxijTVkzVWPqkPhYfdMFRWAppVPsyumcyBLxxDIxKlhHzRwJkKnVxQUzSWjIjUwzrntAZrjFmXdeOJiyShncqqLXYGMRKKWYTzVtegjrGWUxPkMJWbcIwgijOsoDWZkmWnyzYnwkikX,53790740899
3163,Knowledge,district,NHUgmoLQusdxhbcsxODDISDSaaCnBpiePfApMSUIXcdlqWEcOXvrUEpUmwgqrqTbLYflnFWsvrzsxOZHrLfRynTUfvsvEUyanqkvrABnChCsnxczNUnAsVBiNWkRYrQBxNthkDIpWcRWfQCVAPEDjguebcaNqOjOFLHaBBQzigShshYkTShlUGaZdkjqiVUzEoewSwpsQxTivuJvBOpmsvDGTLsWlhIKpxxfJdoPPlMAkrmYusgAAmQwYxqJxjZuwLpJCKZjINnhYnzKntPAWLrFdvHtuxNoatyEoMcsAzcbhTumDvAoQqdflynXwaFhpOdxphUktGUbPeqHGwhaAavbqvqRBUJfAclGBbafYNnqqibrwcuMjznAsQxuLxTYTNfBxNfrTrJmWhKWVJxzxdqMzHBrWNEYjYYtKZtYzQutWiJXKXNReHLkNUCuVvQnzwSCzWeDrgruOmswClXwStAzCoGFPhkLdoSxXvFpyVJCqpQalkWY,80214185714
